CustomerID,Churn_probability,Action,Contract,Internet Service,Tenure Months,Monthly Charges,Payment Method
9030-QGZNL,0.2062324289978684,Theo dõi,Two year,No,8,20.85,Mailed check
0788-DXBFY,0.20578230393515082,Theo dõi,One year,No,58,19.55,Electronic check
9746-UGFAC,0.20559041922656557,Theo dõi,One year,No,22,20.85,Bank transfer (automatic)
6434-TTGJP,0.205449825624054,Theo dõi,Two year,DSL,10,53.7,Credit card (automatic)
7649-PHJVR,0.2052388844405667,Theo dõi,One year,No,11,19.5,Mailed check
8717-VCTXJ,0.20482717889981344,Theo dõi,One year,No,42,19.55,Mailed check
4709-LKHYG,0.20295088203912834,Theo dõi,One year,No,29,20.0,Electronic check
2320-TZRRH,0.2028829108697076,Theo dõi,One year,No,20,19.5,Mailed check
6223-DHJGV,0.202769087862515,Theo dõi,One year,No,42,20.65,Mailed check
8763-KIAFH,0.2023326945526982,Theo dõi,One year,No,27,20.55,Mailed check
0307-BCOPK,0.20202882156900742,Theo dõi,One year,No,16,19.05,Mailed check
0052-YNYOT,0.20191306696812827,Theo dõi,One year,No,67,20.55,Electronic check
7677-SJJJK,0.20125375478420904,Theo dõi,One year,No,8,19.9,Credit card (automatic)
2907-ILJBN,0.20072959060883988,Theo dõi,One year,No,11,20.6,Mailed check
5917-RYRMG,0.20019781109847334,Theo dõi,One year,No,32,19.8,Credit card (automatic)
5924-SNGKP,0.19996884782669835,Theo dõi,One year,No,41,20.25,Credit card (automatic)
6814-ZPWFQ,0.19940910385185012,Theo dõi,One year,No,51,25.0,Bank transfer (automatic)
9534-NSXEM,0.19900206538461712,Theo dõi,One year,No,26,20.65,Credit card (automatic)
3982-JGSFD,0.19896963933643544,Theo dõi,One year,No,36,20.35,Credit card (automatic)
5063-IUOKK,0.19853924878813536,Theo dõi,Two year,No,13,19.75,Mailed check
5469-NUJUR,0.19805802897719485,Theo dõi,Two year,No,19,19.95,Mailed check
4359-INNWN,0.19759440710034115,Theo dõi,One year,No,17,20.05,Credit card (automatic)
1131-ALZWV,0.19753461087165325,Theo dõi,One year,No,24,24.6,Bank transfer (automatic)
5857-XRECV,0.19743111924790657,Theo dõi,One year,No,2,20.5,Bank transfer (automatic)
5495-GPSRW,0.19706323500139242,Theo dõi,Two year,No,20,19.7,Mailed check
6698-OXETB,0.19520772672046402,Theo dõi,Two year,No,11,20.4,Mailed check
3985-HOYPM,0.1938124921239469,Theo dõi,One year,No,26,19.4,Mailed check
2923-ARZLG,0.1937324249729564,Theo dõi,One year,No,0,19.7,Mailed check
5313-FPXWG,0.19371541181804516,Theo dõi,One year,No,51,24.6,Bank transfer (automatic)
2812-REYAT,0.19318804232429904,Theo dõi,One year,No,49,20.05,Bank transfer (automatic)
3454-JFUBC,0.1929582833226118,Theo dõi,Two year,No,68,20.0,Credit card (automatic)
6365-HITVU,0.19257565058015577,Theo dõi,Two year,DSL,71,87.25,Credit card (automatic)
2150-OEGBV,0.19079188453875393,Theo dõi,One year,No,27,20.1,Bank transfer (automatic)
8873-TMKGR,0.1902900026970676,Theo dõi,One year,No,29,19.1,Mailed check
3508-VLHCZ,0.189483536182723,Theo dõi,Two year,DSL,71,90.55,Credit card (automatic)
0164-XAIRP,0.18935033394811815,Theo dõi,Two year,No,24,19.55,Bank transfer (automatic)
8241-JUIQO,0.18934343277326204,Theo dõi,One year,No,61,19.45,Bank transfer (automatic)
3913-FCUUW,0.18925212239100708,Theo dõi,Two year,DSL,72,70.45,Bank transfer (automatic)
9114-DPSIA,0.18902712416437112,Theo dõi,Two year,DSL,72,81.0,Credit card (automatic)
3506-OVLKD,0.1886788020747026,Theo dõi,One year,No,35,26.2,Bank transfer (automatic)
4674-HGNUA,0.18851670946013332,Theo dõi,Two year,DSL,71,89.9,Credit card (automatic)
2925-VDZHY,0.18831488889691253,Theo dõi,Two year,DSL,72,88.7,Credit card (automatic)
3563-SVYLG,0.18814656355037285,Theo dõi,Two year,DSL,68,62.65,Credit card (automatic)
5727-MYATE,0.18740150513591344,Theo dõi,Two year,DSL,72,90.8,Credit card (automatic)
5324-KTGCG,0.1873998670968862,Theo dõi,One year,No,71,20.85,Electronic check
3125-RAHBV,0.1869246399468964,Theo dõi,One year,No,22,20.3,Credit card (automatic)
4703-MQYKT,0.1866404083984078,Theo dõi,Two year,No,21,19.6,Mailed check
5334-AFQJB,0.18628531782034127,Theo dõi,Two year,No,72,25.1,Credit card (automatic)
5380-XPJNZ,0.18623582229454455,Theo dõi,One year,No,38,20.05,Mailed check
7061-OVMIM,0.1853036677496369,Theo dõi,One year,No,30,19.55,Bank transfer (automatic)
3251-YMVWZ,0.1838237986059177,Theo dõi,One year,No,53,24.05,Bank transfer (automatic)
4698-KVLLG,0.18343229638827002,Theo dõi,Two year,No,51,19.6,Credit card (automatic)
3865-ZFZIB,0.18282642129457322,Theo dõi,Two year,No,19,19.65,Mailed check
9483-GCPWE,0.18123841492797585,Theo dõi,One year,No,9,20.1,Mailed check
4121-AGSIN,0.1809461500034189,Theo dõi,One year,No,58,24.5,Credit card (automatic)
9824-QCJPK,0.1807772988014522,Theo dõi,One year,No,36,20.0,Mailed check
1047-RNXZV,0.1803902182230458,Theo dõi,Two year,No,43,19.55,Mailed check
7167-PCEYD,0.18038675702175092,Theo dõi,Two year,No,67,19.8,Mailed check
7205-BAIAD,0.18016785725009948,Theo dõi,Two year,No,40,20.6,Bank transfer (automatic)
2332-TODQS,0.18014273746654694,Theo dõi,One year,No,48,25.05,Credit card (automatic)
7762-ONLJY,0.17941266538486797,Theo dõi,One year,No,6,19.7,Mailed check
4521-WFJAI,0.17886910809534304,Theo dõi,Two year,No,56,25.95,Bank transfer (automatic)
4825-FUREZ,0.17852551255629961,Theo dõi,Two year,No,42,20.25,Electronic check
7515-LODFU,0.1784537684621024,Theo dõi,Two year,No,69,20.3,Credit card (automatic)
9588-YRFHY,0.17802777535485192,Theo dõi,Two year,No,49,19.9,Credit card (automatic)
4299-OPXEJ,0.17777338101927764,Theo dõi,Two year,No,56,19.55,Bank transfer (automatic)
6823-SIDFQ,0.17771849190910344,Theo dõi,One year,No,28,18.25,Credit card (automatic)
0769-MURVM,0.17723652339743587,Theo dõi,Two year,DSL,72,65.7,Bank transfer (automatic)
4530-NDRKU,0.17648553182368862,Theo dõi,One year,No,42,19.05,Electronic check
0608-JDVEC,0.1752957682246327,Theo dõi,Two year,No,50,19.8,Electronic check
3970-XGJDU,0.17519797941551715,Theo dõi,Two year,No,62,19.2,Credit card (automatic)
0559-CKHUS,0.17472746577815784,Theo dõi,Two year,No,29,19.55,Mailed check
0301-FIDRB,0.1744205636002459,Theo dõi,Two year,DSL,72,63.8,Bank transfer (automatic)
0048-PIHNL,0.17420873774622048,Theo dõi,One year,No,49,20.45,Bank transfer (automatic)
5666-MBJPT,0.17401214512855348,Theo dõi,Two year,No,65,25.1,Bank transfer (automatic)
8430-TWCBX,0.17398952851264268,Theo dõi,One year,No,49,20.7,Credit card (automatic)
8701-DGLVH,0.1736328940590652,Theo dõi,Two year,No,51,20.45,Mailed check
7606-BPHHN,0.17350351216389723,Theo dõi,Two year,No,72,19.8,Credit card (automatic)
3646-ITDGM,0.17317412175552654,Theo dõi,Two year,No,56,19.7,Bank transfer (automatic)
2525-GVKQU,0.17173186084849096,Theo dõi,Two year,No,60,20.6,Mailed check
4537-CIBHB,0.17168454684153228,Theo dõi,One year,No,9,20.25,Mailed check
3717-FDJFU,0.17125944881748256,Theo dõi,Two year,No,5,20.45,Mailed check
2805-AUFQN,0.17108556725776364,Theo dõi,Two year,No,25,19.8,Credit card (automatic)
2616-FLVQC,0.17076930170663585,Theo dõi,Two year,No,64,19.55,Mailed check
1767-CJKBA,0.17060596222413227,Theo dõi,Two year,No,66,25.1,Mailed check
4735-BJKOU,0.17000139986633706,Theo dõi,Two year,No,40,20.15,Mailed check
6292-TOSSS,0.1697800214580189,Theo dõi,Two year,No,50,24.9,Bank transfer (automatic)
4213-HKBJO,0.16935047800913633,Theo dõi,Two year,No,33,25.7,Credit card (automatic)
7114-AEOZE,0.16909985876719788,Theo dõi,Two year,No,60,19.85,Bank transfer (automatic)
9548-LERKT,0.1689928521522347,Theo dõi,Two year,No,24,19.75,Mailed check
0397-ZXWQF,0.16843263584257373,Theo dõi,Two year,No,67,20.5,Bank transfer (automatic)
6080-LNESI,0.1673951178546067,Theo dõi,Two year,No,51,24.75,Mailed check
6134-KWTBV,0.16543203452832134,Theo dõi,Two year,No,62,23.4,Bank transfer (automatic)
6349-JDHQP,0.16526387700067968,Theo dõi,Two year,No,53,19.85,Credit card (automatic)
0057-QBUQH,0.16434641857588775,Theo dõi,Two year,No,43,25.1,Electronic check
8735-SDUFN,0.16394573532405027,Theo dõi,Two year,No,72,24.3,Bank transfer (automatic)
9814-AOUDH,0.16378033878283646,Theo dõi,Two year,No,53,19.5,Credit card (automatic)
6527-PZFPV,0.1627866914816863,Theo dõi,One year,No,24,20.8,Credit card (automatic)
3836-FZSDJ,0.16231058755016833,Theo dõi,Two year,No,71,24.85,Bank transfer (automatic)
5519-TEEUH,0.1620338672077337,Theo dõi,One year,No,33,20.15,Mailed check
1862-QRWPE,0.16064932542053076,Theo dõi,Two year,No,48,20.65,Bank transfer (automatic)
8314-HTWVE,0.16060029741946444,Theo dõi,Two year,No,7,19.85,Mailed check
1705-GUHPV,0.16050521947752763,Theo dõi,Two year,No,63,24.2,Mailed check
1776-SPBWV,0.15958759327025238,Theo dõi,One year,No,34,20.1,Bank transfer (automatic)
8028-PNXHQ,0.15931439228313113,Theo dõi,Two year,No,62,24.25,Bank transfer (automatic)
6917-FIJHC,0.1588632934104137,Theo dõi,Two year,No,72,26.0,Mailed check
6625-FLENO,0.15863273054492746,Theo dõi,Two year,No,58,20.75,Mailed check
2632-TACXW,0.1583101492661145,Theo dõi,Two year,No,62,23.65,Bank transfer (automatic)
0732-OCQOC,0.15828034707202912,Theo dõi,Two year,No,52,25.05,Bank transfer (automatic)
4018-PPNDW,0.15796946609178092,Theo dõi,Two year,No,61,24.1,Mailed check
7337-CINUD,0.15738721951299342,Theo dõi,Two year,No,8,19.5,Bank transfer (automatic)
8207-VVMYB,0.15708188305886783,Theo dõi,Two year,No,70,26.0,Bank transfer (automatic)
1926-QUZNN,0.1567233578950513,Theo dõi,Two year,No,72,25.25,Bank transfer (automatic)
3910-MRQOY,0.1565902703537614,Theo dõi,Two year,No,72,19.4,Bank transfer (automatic)
2984-RGEYA,0.15631306861262495,Theo dõi,Two year,No,69,19.75,Bank transfer (automatic)
6345-FZOQH,0.15620754854178798,Theo dõi,Two year,No,69,19.9,Mailed check
4962-CHQPW,0.15615763246558972,Theo dõi,One year,No,29,19.85,Mailed check
1945-XISKS,0.1558520299460003,Theo dõi,Two year,No,67,19.65,Mailed check
7996-BPXHY,0.15514895591024216,Theo dõi,Two year,No,13,25.0,Bank transfer (automatic)
7602-DBTOU,0.15424756786028085,Theo dõi,Two year,No,71,19.6,Mailed check
5266-PFRQK,0.1537630672520197,Theo dõi,One year,No,52,20.85,Credit card (automatic)
7216-KAOID,0.1535983568542391,Theo dõi,One year,No,41,19.5,Bank transfer (automatic)
8779-YIQQA,0.1535098060137059,Theo dõi,One year,No,21,19.8,Mailed check
1085-LDWAM,0.15320478504628893,Theo dõi,One year,No,69,20.35,Credit card (automatic)
5774-QPLTF,0.15311357777293982,Theo dõi,One year,No,50,20.35,Mailed check
3812-LRZIR,0.15301433502924414,Theo dõi,Two year,No,27,24.5,Electronic check
5057-RKGLH,0.15242966592146756,Theo dõi,Two year,No,9,20.35,Mailed check
9108-EQPNQ,0.15207849228435108,Theo dõi,Two year,No,10,26.1,Credit card (automatic)
4785-FCIFB,0.1520613720739543,Theo dõi,Two year,No,61,24.4,Mailed check
7632-YUTXB,0.1517441092013951,Theo dõi,One year,No,25,20.05,Mailed check
6370-ZVHDV,0.15033417093820384,Theo dõi,Two year,No,61,25.3,Bank transfer (automatic)
4312-KFRXN,0.1500265117659031,Theo dõi,Two year,No,72,25.4,Mailed check
6848-HJTXY,0.14926023321108411,Theo dõi,Two year,No,64,19.45,Credit card (automatic)
4302-ZYFEL,0.14912710323468345,Theo dõi,One year,No,69,20.55,Credit card (automatic)
9945-PSVIP,0.14892347127508176,Theo dõi,Two year,No,25,18.7,Mailed check
1927-QEWMY,0.14882506523828906,Theo dõi,Two year,No,72,20.5,Credit card (automatic)
9648-BCHKM,0.14844462697412794,Theo dõi,Two year,No,18,24.65,Credit card (automatic)
8347-GDTMP,0.14837489780381755,Theo dõi,Two year,No,64,19.45,Credit card (automatic)
4335-UPJSI,0.14751969977530402,Theo dõi,Two year,No,24,19.75,Mailed check
3978-YNKDD,0.14748699643280788,Theo dõi,Two year,No,19,20.85,Credit card (automatic)
1494-EJZDW,0.1466589261533953,Theo dõi,Two year,No,10,20.15,Mailed check
9067-SQTNS,0.1453119871835372,Theo dõi,One year,No,44,20.6,Bank transfer (automatic)
2892-GESUL,0.1450007118585982,Theo dõi,Two year,No,18,19.35,Mailed check
2696-RZVZW,0.14494347988253534,Theo dõi,Two year,No,68,25.05,Credit card (automatic)
8590-OHDIW,0.14468737704294302,Theo dõi,One year,No,38,20.3,Mailed check
4955-VCWBI,0.14448976461388416,Theo dõi,One year,No,43,20.0,Mailed check
3027-YNWZU,0.14438818089396815,Theo dõi,Two year,No,64,25.0,Credit card (automatic)
2169-RRLFW,0.1442496239854895,Theo dõi,Two year,No,71,25.6,Credit card (automatic)
1697-LYYYX,0.14072273004915312,Theo dõi,One year,No,61,19.1,Credit card (automatic)
6096-EGVTU,0.14052431356904496,Theo dõi,One year,No,64,24.9,Mailed check
6248-BSHKG,0.13997863708741862,Theo dõi,One year,No,61,20.4,Mailed check
7157-SMCFK,0.13934217798012924,Theo dõi,Two year,No,61,19.75,Mailed check
2266-FUBDZ,0.13931977471784335,Theo dõi,Two year,No,15,19.35,Mailed check
9135-HSWOC,0.13870361002232268,Theo dõi,Two year,No,64,19.7,Bank transfer (automatic)
8219-VYBVI,0.13730075959232063,Theo dõi,Two year,No,39,25.0,Mailed check
5296-BFCYD,0.13629144873728846,Theo dõi,Two year,No,46,20.1,Mailed check
9950-MTGYX,0.13433217455861773,Theo dõi,Two year,No,28,20.3,Credit card (automatic)
9365-CSLBQ,0.1342031365108245,Theo dõi,Two year,No,71,24.35,Mailed check
7729-XBTWX,0.1325385529004576,Theo dõi,Two year,No,66,19.75,Mailed check
8292-ITGYJ,0.13109438069443724,Theo dõi,Two year,No,45,24.65,Bank transfer (automatic)
2263-SFSQZ,0.12907215629810734,Theo dõi,Two year,No,51,24.95,Mailed check
0463-TXOAK,0.12841259789523438,Theo dõi,Two year,No,52,25.6,Credit card (automatic)
8173-RXAYP,0.12782741075320414,Theo dõi,Two year,No,24,19.7,Mailed check
1574-DYCWE,0.12766670880388178,Theo dõi,Two year,No,51,19.95,Mailed check
9430-NKQLY,0.1274611982509972,Theo dõi,Two year,No,72,25.1,Credit card (automatic)
6169-PPETC,0.12721772277344262,Theo dõi,Two year,No,35,20.5,Bank transfer (automatic)
0625-AFOHS,0.12696172669386943,Theo dõi,Two year,No,29,20.2,Mailed check
4821-WQOYN,0.12618677796758282,Theo dõi,Two year,No,72,20.1,Credit card (automatic)
2230-XTUWL,0.1260899731817813,Theo dõi,Two year,No,48,19.55,Mailed check
3580-GICBM,0.12601933673088475,Theo dõi,Two year,No,61,24.2,Mailed check
1709-EJDOX,0.12554586159610628,Theo dõi,Two year,No,47,19.75,Mailed check
3967-VQOGC,0.12509294343093577,Theo dõi,Two year,No,67,24.9,Mailed check
0040-HALCW,0.12494918791556907,Theo dõi,Two year,No,54,20.4,Credit card (automatic)
4742-TXUEX,0.12472760371922069,Theo dõi,Two year,No,47,19.3,Bank transfer (automatic)
0794-YVSGE,0.12469809996651257,Theo dõi,Two year,No,72,20.3,Bank transfer (automatic)
2075-PUEPR,0.12420894002609197,Theo dõi,Two year,No,55,19.35,Bank transfer (automatic)
5845-BZZIB,0.12409664014183931,Theo dõi,Two year,No,35,20.1,Mailed check
8129-GMVGI,0.12408625825833354,Theo dõi,Two year,No,56,20.05,Mailed check
9537-JALFH,0.12297228546013546,Theo dõi,Two year,No,69,19.9,Bank transfer (automatic)
1820-DJFPH,0.1228470692880669,Theo dõi,Two year,No,72,24.05,Bank transfer (automatic)
3642-BYHDO,0.12266113641974491,Theo dõi,Two year,No,71,19.9,Bank transfer (automatic)
1166-PQLGG,0.12259409983712942,Theo dõi,Two year,No,72,19.55,Bank transfer (automatic)
7717-BICXI,0.12255289284410625,Theo dõi,Two year,No,60,20.55,Mailed check
4086-WITJG,0.12229933322815585,Theo dõi,Two year,No,71,19.7,Credit card (automatic)
4277-BWBML,0.12217033416501262,Theo dõi,Two year,No,72,19.95,Bank transfer (automatic)
8711-LOBKY,0.12139504891728141,Theo dõi,Two year,No,59,19.85,Mailed check
0962-CQPWQ,0.12104577371226441,Theo dõi,Two year,No,62,20.3,Bank transfer (automatic)
2236-HILPA,0.12069219265508994,Theo dõi,Two year,No,62,20.65,Credit card (automatic)
8532-UEFWH,0.1203782937255473,Theo dõi,Two year,No,52,25.75,Mailed check
6340-DACFT,0.11951532267592231,Theo dõi,Two year,No,50,20.55,Credit card (automatic)
4779-ZGICK,0.1187890795244,Theo dõi,Two year,No,48,23.55,Mailed check
0174-QRVVY,0.11774664146044962,Theo dõi,Two year,No,71,25.35,Credit card (automatic)
8165-ZJRNM,0.11723445369887373,Theo dõi,Two year,No,72,23.75,Bank transfer (automatic)
2346-LOCWC,0.11720483326086191,Theo dõi,Two year,No,58,20.5,Credit card (automatic)
1830-IPXVJ,0.11662301820004271,Theo dõi,Two year,No,61,19.75,Credit card (automatic)
1403-GYAFU,0.11624303915966085,Theo dõi,Two year,No,70,20.05,Credit card (automatic)
8224-KDLKN,0.1156289729306188,Theo dõi,Two year,No,72,25.0,Bank transfer (automatic)
0402-OAMEN,0.11543462635965644,Theo dõi,Two year,No,72,24.45,Bank transfer (automatic)
1555-HAPSU,0.11467133649187997,Theo dõi,Two year,No,71,23.9,Credit card (automatic)
3088-FVYWK,0.11383570378968333,Theo dõi,Two year,No,53,25.55,Credit card (automatic)
0480-KYJVA,0.11375250719143745,Theo dõi,Two year,No,72,24.25,Credit card (automatic)
